Timestamp,[PMBUS] VCCINT Voltage,[PMBUS] VCCINT Current,[PMBUS] VCCINT Power,[PMBUS] VCCINT Temperature,[PMBUS] VCCBRAM Voltage,[PMBUS] VCCBRAM Current,[PMBUS] VCCBRAM Power,[PMBUS] VCCBRAM Temperature,[PMBUS] VCCPSINTFP Voltage,[PMBUS] VCCPSINTFP Current,[PMBUS] VCCPSINTFP Power,[PMBUS] VCCPSINTFP Temperature,[PMBUS] DDR4_DIMM_VDDQ Voltage,[PMBUS] DDR4_DIMM_VDDQ Current,[PMBUS] DDR4_DIMM_VDDQ Power,[PMBUS] DDR4_DIMM_VDDQ Temperature,[PMBUS] VCCPSINTLP Voltage,[PMBUS] VCCPSINTLP Current,[PMBUS] VCCPSINTLP Power,[PMBUS] VCCPSINTLP Temperature,[HWMON] VCCO_PSDDR_504 Voltage,[HWMON] VCCO_PSDDR_504 Current,[HWMON] VCCO_PSDDR_504 Power,[HWMON] VCCO_PSDDR_504 Temperature,[PMBUS] VCCAUX Voltage,[PMBUS] VCCAUX Current,[PMBUS] VCCAUX Power,[PMBUS] VCCAUX Temperature,
8822919889640,2907,45982,57872,65535,3482,65535,57941,65535,3482,47789,57928,65535,4915,43881,58036,65535,3482,43649,58007,65535,1193,164,200000,65535,7371,41802,58006,65535,
8823058627990,2908,45758,57870,65535,3482,36051,57941,65535,3482,47785,57928,65535,4915,43797,58034,65535,3482,43654,58009,65535,1193,159,187000,65535,7371,41800,58006,65535,
8823196069580,2908,45938,57872,65535,3482,36115,57943,65535,3480,47789,57923,65535,4915,43772,58034,65535,3482,43655,58009,65535,1192,162,200000,65535,7373,41790,58006,65535,
8823333689750,3175,47980,57872,65535,3480,36216,57941,65535,3480,47679,57923,65535,4913,43782,58028,65535,3481,43646,58009,65535,1193,159,187000,65535,7371,41805,58009,65535,
8823471089370,3481,47666,57872,65535,3482,34023,57941,65535,3480,47685,57921,65535,4915,43789,58028,65535,3481,43652,58011,65535,1192,166,200000,65535,7371,41778,58009,65535,
8823608111580,3481,47724,57872,65535,3482,36266,57941,65535,3470,47892,57921,65535,4913,43871,58036,65535,3481,43651,58011,65535,1193,166,200000,65535,7371,41775,58006,65535,
8823745978560,3480,47750,57872,65535,3482,33794,57941,65535,3482,47775,57919,65535,4915,43788,58038,65535,3481,43656,58006,65535,1193,163,187000,65535,7373,41759,58006,65535,
8823883365750,3481,47907,57872,65535,3480,36246,57943,65535,3480,47749,57919,65535,4913,43784,58038,65535,3482,43652,58006,65535,1193,155,187000,65535,7373,41771,58006,65535,
8824020930830,3480,47812,57872,65535,3482,36295,57943,65535,3482,47778,57924,65535,4913,43779,58034,65535,3481,43645,58006,65535,1193,163,200000,65535,7373,41793,58006,65535,
8824158074470,3481,47696,57872,65535,3482,36189,57949,65535,3482,47765,57924,65535,4915,43775,58034,65535,3482,43654,58006,65535,1193,159,187000,65535,7371,41790,58006,65535,
8824294863660,3481,47758,57875,65535,3482,36319,57949,65535,3484,47803,57926,65535,4915,43840,58032,65535,3481,43647,58011,65535,1193,162,187000,65535,7371,41794,58000,65535,
8824432190500,3481,47827,57875,65535,3482,33981,57938,65535,3480,47765,57926,65535,4913,43781,58032,65535,3482,43657,58011,65535,1193,165,200000,65535,7373,41781,58000,65535,
8824570519590,3481,47858,57872,65535,3480,36224,57938,65535,3480,47779,57921,65535,4915,43837,58038,65535,3481,43657,58009,65535,1193,160,200000,65535,7371,41805,58011,65535,
8824707311110,3481,47718,57872,65535,3480,36193,57941,65535,3480,47789,57924,65535,4913,43804,58038,65535,3482,43649,58011,65535,1192,161,187000,65535,7371,41773,58011,65535,
8824844490760,3481,47756,57872,65535,3482,36300,57943,65535,3480,47756,57924,65535,4913,43775,58036,65535,3482,43647,58011,65535,1192,162,200000,65535,7371,41793,58007,65535,
8824981270740,3481,47836,57872,65535,3480,36313,57943,65535,3482,47769,57923,65535,4915,43811,58036,65535,3481,43662,58011,65535,1193,164,200000,65535,7371,41781,58007,65535,
8825118590920,3481,47808,57872,65535,3480,36289,57941,65535,3480,47755,57923,65535,4913,43813,58028,65535,3481,43651,58011,65535,1192,158,187000,65535,7373,41803,58004,65535,
8825255623800,3481,47823,57872,65535,3482,36265,57941,65535,3482,47788,57921,65535,4915,43804,58032,65535,3482,43651,58006,65535,1193,162,200000,65535,7371,41799,58004,65535,
8825392417320,3481,47700,57872,65535,3482,33870,57938,65535,3480,47772,57921,65535,4913,43811,58032,65535,3481,43648,58006,65535,1193,161,200000,65535,7373,41765,58007,65535,
8825529563310,3480,47679,57872,65535,3482,36215,57938,65535,3480,47786,57919,65535,4915,43809,58032,65535,3482,43643,58007,65535,1193,159,187000,65535,7371,41782,58009,65535,
8825666320240,3480,47782,57872,65535,3482,36239,57941,65535,3479,47873,57919,65535,4913,43831,58032,65535,3482,43646,58007,65535,1192,161,187000,65535,7373,41777,58009,65535,
8825803598120,3481,47756,57872,65535,3480,36284,57941,65535,3483,47766,57926,65535,4913,43805,58034,65535,3481,43650,58009,65535,1192,159,200000,65535,7373,41776,58013,65535,
8825940586000,3481,47797,57872,65535,3480,36128,57936,65535,3482,47767,57926,65535,4915,43780,58034,65535,3482,43653,58009,65535,1193,159,200000,65535,7371,41798,58013,65535,
8826077566430,3481,47743,57870,65535,3482,36117,57936,65535,3482,47783,57921,65535,4913,43819,58034,65535,3482,43652,58006,65535,1192,154,187000,65535,7371,41806,58004,65535,
8826215754520,3480,47778,57870,65535,3480,36197,57945,65535,3480,47751,57921,65535,4915,43789,58034,65535,3482,43654,58011,65535,1193,158,187000,65535,7371,41788,58004,65535,
8826352559620,3481,47646,57870,65535,3480,36211,57945,65535,3482,47794,57923,65535,4913,43887,58032,65535,3482,43650,58011,65535,1193,161,200000,65535,7373,41778,58009,65535,
8826489843270,3480,47774,57874,65535,3480,34023,57940,65535,3480,47772,57915,65535,4913,43786,58032,65535,3481,43649,58004,65535,1193,157,187000,65535,7373,41769,58009,65535,
8826626843950,3481,47916,57874,65535,3482,36237,57940,65535,3482,47771,57915,65535,4915,43796,58038,65535,3482,43646,58004,65535,1193,159,187000,65535,7373,41777,58006,65535,
8826763657270,3481,47832,57870,65535,3482,36316,57940,65535,3480,47763,57924,65535,4915,43771,58036,65535,3481,43657,58009,65535,1193,163,200000,65535,7373,41785,58006,65535,
8826900818490,3481,47664,57870,65535,3480,36334,57947,65535,3482,47753,57924,65535,4915,43795,58036,65535,3481,43647,58009,65535,1192,152,187000,65535,7373,41764,58007,65535,
8827037597490,3481,47845,57872,65535,3480,36312,57947,65535,3488,47669,57921,65535,4913,43817,58036,65535,3481,43649,58006,65535,1193,161,200000,65535,7371,41765,58007,65535,
8827174822570,3481,47786,57872,65535,3480,36121,57941,65535,3482,47761,57921,65535,4915,43827,58036,65535,3482,43647,58006,65535,1192,164,200000,65535,7373,41767,58011,65535,
8827311607050,3480,47862,57872,65535,3480,36243,57941,65535,3480,47774,57924,65535,4913,43787,58034,65535,3482,43651,58009,65535,1192,165,200000,65535,7371,41797,58006,65535,
8827448318180,3481,47851,57872,65535,3480,36099,57940,65535,3482,47766,57924,65535,4915,43795,58034,65535,3481,43651,58009,65535,1193,160,187000,65535,7371,41789,58006,65535,
8827585463640,3481,47961,57870,65535,3482,33808,57940,65535,3480,47762,57930,65535,4915,43825,58034,65535,3482,43642,58013,65535,1192,155,187000,65535,7371,41779,58007,65535,
8827722272040,3481,47728,57870,65535,3482,33843,57945,65535,3473,47795,57930,65535,4913,43793,58034,65535,3482,43647,58007,65535,1192,162,200000,65535,7371,41796,58007,65535,
8827859403030,3480,47698,57868,65535,3482,36314,57945,65535,3482,47780,57915,65535,4913,43795,58034,65535,3481,43646,58007,65535,1193,153,200000,65535,7371,41773,58009,65535,
8827996306010,3480,47802,57868,65535,3480,36251,57941,65535,3482,47770,57915,65535,4913,43760,58034,65535,3481,43645,58009,65535,1193,162,200000,65535,7371,41776,58009,65535,
8828133722980,3481,47830,57874,65535,3480,36239,57945,65535,3482,47762,57917,65535,4913,43824,58034,65535,3482,43648,58009,65535,1192,165,200000,65535,7373,41777,58006,65535,
8828270861320,3481,47886,57877,65535,3482,36284,57945,65535,3482,47766,57921,65535,4913,43807,58036,65535,3481,43654,58009,65535,1193,154,200000,65535,7373,41797,58006,65535,
8828407655620,3481,47791,57877,65535,3482,33951,57941,65535,3476,47855,57921,65535,4913,43869,58036,65535,3481,43651,58009,65535,1192,160,187000,65535,7373,41787,58007,65535,
8828545796160,3481,47954,57866,65535,3482,36185,57941,65535,3482,47766,57926,65535,4913,43816,58032,65535,3482,43649,58009,65535,1192,159,187000,65535,7371,41790,58007,65535,
8828682562670,3480,47821,57866,65535,3480,36328,57941,65535,3480,47765,57926,65535,4915,43795,58032,65535,3482,43654,58009,65535,1192,167,200000,65535,7371,41788,58011,65535,
8828820662200,3481,47769,57872,65535,3482,36209,57941,65535,3480,47760,57924,65535,4913,43809,58032,65535,3482,43649,58004,65535,1193,161,200000,65535,7371,41791,58007,65535,
8828957740260,3480,47814,57872,65535,3482,36034,57941,65535,3480,47769,57924,65535,4915,43815,58032,65535,3482,43652,58004,65535,1192,161,200000,65535,7373,41776,58007,65535,
8829094434850,3481,47823,57875,65535,3480,36283,57941,65535,3486,47742,57923,65535,4915,43801,58040,65535,3481,43652,58011,65535,1193,156,187000,65535,7373,41780,58007,65535,
8829231571540,3480,47957,57875,65535,3482,36273,57941,65535,3482,47761,57923,65535,4915,43819,58040,65535,3482,43651,58011,65535,1193,152,187000,65535,7373,41770,58007,65535,
8829368349500,3480,47655,57872,65535,3480,36319,57941,65535,3482,47772,57923,65535,4913,43863,58040,65535,3482,43658,58007,65535,1192,164,200000,65535,7373,41784,58009,65535,
8829505721490,3481,47769,57872,65535,3480,36264,57945,65535,3480,47775,57923,65535,4913,43860,58040,65535,3482,43646,58011,65535,1193,162,200000,65535,7371,41781,58009,65535,
8829642732150,3481,47888,57875,65535,3482,36260,57941,65535,3482,47760,57923,65535,4915,43804,58036,65535,3482,43656,58011,65535,1193,164,200000,65535,7373,41772,58009,65535,
8829779525090,3481,47657,57872,65535,3482,36205,57941,65535,3483,47774,57921,65535,4915,43809,58036,65535,3482,43650,58011,65535,1193,155,187000,65535,7373,41792,58009,65535,
8829917729010,3481,47679,57872,65535,3482,36083,57953,65535,3480,47769,57921,65535,4915,43793,58034,65535,3481,43662,58011,65535,1193,157,200000,65535,7371,41779,58006,65535,
8830054537250,3481,47793,57870,65535,3482,36313,57953,65535,3482,47748,57921,65535,4915,43897,58030,65535,3481,43654,58009,65535,1192,163,200000,65535,7371,41780,58006,65535,
8830191810860,3480,47972,57870,65535,3482,36245,57947,65535,3482,47776,57921,65535,4913,43777,58030,65535,3481,43668,58009,65535,1193,160,200000,65535,7373,41805,58013,65535,
8830328830360,3480,47853,57872,65535,3482,36247,57947,65535,3480,47770,57921,65535,4915,43765,58034,65535,3481,43644,58004,65535,1193,166,187000,65535,7371,41767,58011,65535,
8830466010990,3481,47866,57872,65535,3482,36128,57943,65535,3480,47776,57921,65535,4915,43801,58034,65535,3481,43646,58004,65535,1193,165,200000,65535,7371,41789,58011,65535,
8830603121780,3481,47711,57874,65535,3480,33901,57943,65535,3480,47765,57926,65535,4913,43800,58034,65535,3481,43648,58006,65535,1193,156,187000,65535,7373,41782,58007,65535,
8830739908030,3480,47761,57874,65535,3482,33819,57941,65535,3482,47777,57926,65535,4913,43831,58034,65535,3481,43648,58006,65535,1193,162,200000,65535,7371,41769,58007,65535,
8830877630280,3481,47795,57870,65535,3482,36147,57941,65535,3480,47768,57926,65535,4913,43783,58030,65535,3482,43646,58007,65535,1192,165,200000,65535,7371,41779,58011,65535,
8831014629430,3481,47864,57870,65535,3480,33812,57947,65535,3482,47743,57926,65535,4913,43773,58030,65535,3481,43643,58009,65535,1193,159,187000,65535,7373,41764,58011,65535,
8831151400610,3480,47870,57872,65535,3482,36263,57947,65535,3482,47777,57919,65535,4913,43805,58041,65535,3481,43651,58009,65535,1193,157,187000,65535,7371,41747,58011,65535,
8831288602790,3481,48008,57872,65535,3480,33920,57941,65535,3482,47781,57919,65535,4913,43782,58041,65535,3482,43653,58006,65535,1192,164,200000,65535,7373,41785,58011,65535,
8831425784670,3481,47864,57875,65535,3482,36323,57947,65535,3479,47773,57926,65535,4915,43818,58038,65535,3481,43658,58006,65535,1193,163,200000,65535,7371,41782,58007,65535,
8831563142930,3481,47905,57868,65535,3482,36103,57947,65535,3480,47750,57919,65535,4915,43788,58032,65535,3481,43652,58007,65535,1193,166,200000,65535,7371,41784,58007,65535,
8831700104460,3481,47737,57868,65535,3482,36177,57945,65535,3480,47757,57919,65535,4913,43804,58032,65535,3481,43653,58007,65535,1193,165,200000,65535,7373,41780,58007,65535,
8831836901950,3481,47838,57870,65535,3480,36338,57945,65535,3482,47756,57919,65535,4915,43797,58030,65535,3482,43655,58013,65535,1193,160,187000,65535,7371,41791,58007,65535,
8831974114990,3481,47806,57870,65535,3482,36130,57947,65535,3480,47773,57919,65535,4913,43805,58030,65535,3482,43644,58013,65535,1192,162,200000,65535,7371,41791,58009,65535,
8832110855710,3481,47786,57874,65535,3480,36198,57947,65535,3480,47757,57921,65535,4915,43783,58036,65535,3481,43642,58006,65535,1192,164,200000,65535,7371,41787,58007,65535,
8832247982900,3480,47886,57874,65535,3480,36250,57941,65535,3482,47752,57921,65535,4915,43782,58036,65535,3482,43645,58006,65535,1193,157,187000,65535,7371,41770,58007,65535,
8832385017260,3480,47700,57870,65535,3480,36278,57941,65535,3482,47760,57924,65535,4913,43819,58032,65535,3481,43650,58009,65535,1192,159,200000,65535,7371,41796,58007,65535,
8832521751650,3481,47840,57870,65535,3482,36156,57938,65535,3484,47770,57924,65535,4915,43818,58032,65535,3482,43649,58002,65535,1193,163,200000,65535,7371,41772,58007,65535,
8832658921470,3480,47946,57872,65535,3482,33870,57938,65535,3482,47773,57923,65535,4913,43807,58032,65535,3482,43649,58002,65535,1193,161,200000,65535,7373,41781,58007,65535,
8832795728840,3480,47765,57872,65535,3480,36250,57945,65535,3483,47777,57923,65535,4915,43783,58032,65535,3482,43651,58009,65535,1193,164,200000,65535,7373,41787,58007,65535,
8832932847180,3480,47797,57872,65535,3482,36257,57938,65535,3480,47764,57924,65535,4915,43825,58036,65535,3481,43655,58009,65535,1193,159,200000,65535,7371,41787,58006,65535,
8833069592220,3481,47709,57874,65535,3480,36214,57938,65535,3482,47774,57924,65535,4915,43787,58030,65535,3482,43654,58007,65535,1192,166,200000,65535,7373,41783,58006,65535,
8833206346880,3481,47791,57874,65535,3482,36165,57940,65535,3482,47797,57919,65535,4913,43814,58030,65535,3481,43661,58007,65535,1193,165,200000,65535,7371,41773,58009,65535,
8833343477000,3480,47929,57874,65535,3482,36245,57940,65535,3482,47772,57921,65535,4913,43808,58030,65535,3481,43651,58009,65535,1193,159,200000,65535,7373,41769,58009,65535,
8833480223050,3480,47914,57874,65535,3482,36297,57947,65535,3476,47832,57921,65535,4913,43826,58030,65535,3482,43652,58009,65535,1192,167,200000,65535,7371,41778,58011,65535,
8833617615620,3481,45994,57875,65535,3482,36142,57947,65535,3482,47769,57924,65535,4913,43810,58034,65535,3482,43651,58009,65535,1193,157,187000,65535,7373,41791,58007,65535,
8833754683160,3481,47842,57875,65535,3480,36184,57945,65535,3482,47751,57924,65535,4913,43840,58034,65535,3481,43656,58009,65535,1192,165,200000,65535,7371,41792,58007,65535,
8833893139660,3480,47718,57872,65535,3480,36102,57945,65535,3482,47799,57924,65535,4913,43809,58034,65535,3481,43655,58009,65535,1192,164,187000,65535,7373,41799,58007,65535,
8834030333680,3481,47836,57872,65535,3480,36229,57940,65535,3482,47762,57924,65535,4915,43778,58034,65535,3481,43653,58009,65535,1193,153,187000,65535,7373,41790,58007,65535,
8834168093510,3481,47911,57870,65535,3480,36329,57940,65535,3482,47738,57928,65535,4915,43838,58030,65535,3481,43650,58009,65535,1193,165,200000,65535,7371,41774,58006,65535,
8834305269650,3481,47832,57870,65535,3482,33907,57945,65535,3482,47766,57928,65535,4915,43825,58030,65535,3481,43644,58007,65535,1193,159,187000,65535,7373,41768,58006,65535,
8834442046890,3481,47881,57870,65535,3482,36169,57947,65535,3480,47773,57926,65535,4913,43800,58032,65535,3481,43660,58007,65535,1192,164,200000,65535,7373,41780,58009,65535,
8834579280450,3481,48043,57870,65535,3480,36344,57947,65535,3482,47766,57926,65535,4913,43761,58036,65535,3481,43656,58007,65535,1192,162,200000,65535,7373,41782,58009,65535,
8834717265970,3481,47774,57870,65535,3482,36092,57941,65535,3480,47762,57919,65535,4915,43788,58036,65535,3481,43652,58007,65535,1192,156,187000,65535,7371,41786,58006,65535,
8834854073840,3481,47907,57874,65535,3480,36245,57941,65535,3480,47761,57919,65535,4915,43817,58034,65535,3481,43647,58011,65535,1192,158,200000,65535,7373,41770,58006,65535,
8834991208350,3481,47931,57874,65535,3482,36293,57945,65535,3480,47764,57923,65535,4915,43796,58034,65535,3482,43647,58011,65535,1192,162,200000,65535,7373,41794,58011,65535,
8835128219190,3481,47692,57870,65535,3482,36239,57945,65535,3483,47782,57924,65535,4915,43864,58043,65535,3481,43657,58009,65535,1192,163,200000,65535,7373,41793,58006,65535,
8835265958860,3481,47834,57870,65535,3482,36224,57943,65535,3483,47775,57924,65535,4913,43768,58043,65535,3482,43646,58009,65535,1192,160,200000,65535,7371,41781,58006,65535,
8835402961800,3480,47830,57870,65535,3482,36219,57943,65535,3482,47749,57924,65535,4913,43795,58032,65535,3481,43648,58006,65535,1192,158,187000,65535,7373,41774,58007,65535,
8835539687050,3481,47886,57870,65535,3482,36291,57941,65535,3480,47767,57924,65535,4915,43781,58032,65535,3482,43645,58006,65535,1192,158,187000,65535,7371,41783,58007,65535,
8835676884740,3480,47670,57870,65535,3480,36202,57941,65535,3482,47762,57926,65535,4915,43820,58036,65535,3482,43648,58009,65535,1192,163,200000,65535,7371,41796,58007,65535,
8835813659590,3481,47657,57870,65535,3480,36116,57940,65535,3480,47755,57926,65535,4915,43808,58036,65535,3482,43649,58017,65535,1192,162,200000,65535,7373,41781,58007,65535,
8835950900380,3481,47851,57872,65535,3480,33943,57940,65535,3480,47665,57924,65535,4913,43797,58032,65535,3482,43649,58017,65535,1193,156,187000,65535,7373,41784,58006,65535,
8836087705120,3481,47907,57872,65535,3482,36333,57943,65535,3482,47675,57924,65535,4913,43833,58038,65535,3482,43647,58009,65535,1193,154,187000,65535,7373,41784,58006,65535,
8836225710600,3481,47916,57874,65535,3482,36231,57941,65535,3480,47657,57924,65535,4915,43795,58038,65535,3482,43641,58009,65535,1193,162,200000,65535,7371,41774,58004,65535,
8836362538520,3480,47776,57872,65535,3480,36341,57941,65535,3480,47654,57924,65535,4913,43807,58028,65535,3482,43654,58006,65535,1192,166,200000,65535,7373,41788,58004,65535,
8836499301320,3481,47832,57872,65535,3480,36251,57945,65535,3482,47670,57926,65535,4913,43773,58028,65535,3481,43651,58006,65535,1192,163,200000,65535,7373,41785,58009,65535,
8836636134840,3481,47825,57872,65535,3482,36273,57945,65535,3480,47705,57923,65535,4915,43795,58038,65535,3482,43648,58007,65535,1193,159,187000,65535,7371,41770,58009,65535,
8836772939320,3481,47855,57872,65535,3480,36277,57938,65535,3480,47682,57923,65535,4913,43784,58038,65535,3482,43643,58007,65535,1193,154,187000,65535,7373,41781,58011,65535,
8836909693090,3480,47920,57872,65535,3480,33810,57938,65535,3480,47666,57926,65535,4913,43807,58032,65535,3481,43645,58007,65535,1193,154,187000,65535,7371,41794,58007,65535,
8837046944780,3481,47864,57872,65535,3482,36098,57949,65535,3480,47679,57926,65535,4913,43781,58032,65535,3482,43648,58007,65535,1193,161,200000,65535,7371,41783,58007,65535,
8837184207160,3480,47808,57868,65535,3480,36257,57949,65535,3480,47764,57923,65535,4913,43828,58043,65535,3482,43642,58009,65535,1193,159,200000,65535,7373,41779,58007,65535,
8837321030470,3481,47868,57868,65535,3480,36124,57945,65535,3480,47674,57923,65535,4915,43814,58043,65535,3481,43650,58004,65535,1193,155,187000,65535,7373,41787,58007,65535,
8837458073610,3480,47868,57872,65535,3480,33837,57945,65535,3482,47654,57928,65535,4915,43832,58034,65535,3482,43645,58004,65535,1193,159,187000,65535,7373,41802,58006,65535,
8837594901030,3481,47683,57872,65535,3482,33798,57941,65535,3482,47680,57928,65535,4913,43801,58034,65535,3482,43652,58007,65535,1192,177,212000,65535,7373,41782,58006,65535,
8837732597580,3481,47845,57872,65535,3480,36284,57941,65535,3480,47790,57923,65535,4915,43852,58036,65535,3482,43644,58007,65535,1193,157,187000,65535,7371,41764,58011,65535,
8837869986340,2867,43998,57872,65535,3480,34189,57941,65535,3482,47807,57923,65535,4915,43806,58038,65535,3482,43654,58006,65535,1193,175,212000,65535,7371,41785,58011,65535,
8838007920280,2867,45641,57872,65535,3482,36216,57943,65535,3482,47808,57926,65535,4915,45772,58038,65535,3482,43647,58006,65535,1192,183,212000,65535,7373,41779,58009,65535,
8838146618830,2867,45624,57874,65535,3482,36187,57943,65535,3482,47767,57926,65535,4913,43835,58038,65535,3482,43645,58004,65535,1193,155,187000,65535,7373,41792,58009,65535,
8838283864410,2867,45727,57874,65535,3482,36304,57945,65535,3480,47787,57924,65535,4915,43828,58038,65535,3481,43645,58004,65535,1192,158,187000,65535,7371,41789,58007,65535,
8838420950550,2867,45969,57874,65535,3482,36044,57945,65535,3480,47784,57921,65535,4915,43778,58036,65535,3482,43635,58007,65535,1193,152,200000,65535,7373,41792,58009,65535,
8838558019840,2867,45973,57874,65535,3482,36323,57947,65535,3482,47780,57921,65535,4913,43832,58036,65535,3482,43649,58007,65535,1193,157,200000,65535,7373,41791,58009,65535,
8838696338020,2866,47655,57872,65535,3480,36227,57947,65535,3480,47757,57924,65535,4913,43822,58038,65535,3481,43651,58009,65535,1192,157,187000,65535,7371,41777,58007,65535,
8838833476130,2867,45719,57872,65535,3480,36192,57943,65535,3480,47798,57924,65535,4915,43842,58038,65535,3481,43653,58009,65535,1193,160,187000,65535,7371,41789,58007,65535,
8838970589090,2867,43670,57877,65535,3480,36245,57943,65535,3479,47791,57921,65535,4915,43828,58040,65535,3482,43651,58009,65535,1193,152,187000,65535,7371,41778,58004,65535,
8839108045460,2866,45848,57877,65535,3482,33794,57941,65535,3480,47778,57921,65535,4913,43795,58040,65535,3481,43655,58011,65535,1193,157,187000,65535,7371,41795,58004,65535,
8839245136790,2867,45891,57874,65535,3482,36313,57943,65535,3480,47776,57926,65535,4913,43799,58036,65535,3481,43647,58011,65535,1193,162,200000,65535,7373,41790,58009,65535,
8839382243010,2867,45844,57874,65535,3482,36237,57943,65535,3482,47767,57926,65535,4915,43850,58032,65535,3481,43651,58011,65535,1193,154,187000,65535,7371,41787,58009,65535,
8839519920120,2867,43877,57872,65535,3480,36257,57941,65535,3480,47779,57921,65535,4913,43814,58032,65535,3482,43646,58011,65535,1193,155,187000,65535,7371,41780,58009,65535,
8839657004350,2867,45999,57872,65535,3482,36249,57941,65535,3482,47769,57921,65535,4915,43796,58036,65535,3482,43651,58009,65535,1193,160,187000,65535,7371,41784,58009,65535,
8839794085330,2866,45732,57872,65535,3482,36169,57940,65535,3480,47777,57928,65535,4915,43834,58036,65535,3482,43647,58009,65535,1193,155,187000,65535,7373,41759,58013,65535,
8839931160520,2867,47664,57875,65535,3482,36206,57940,65535,3480,47777,57928,65535,4913,43836,58032,65535,3482,43645,58009,65535,1192,157,187000,65535,7373,41770,58007,65535,
8840068338860,2867,47644,57875,65535,3482,33845,57947,65535,3480,47777,57923,65535,4915,43847,58032,65535,3481,43645,58009,65535,1192,161,187000,65535,7373,41782,58007,65535,
8840205416750,2867,45857,57872,65535,3480,34022,57947,65535,3482,47779,57926,65535,4915,43818,58030,65535,3481,43656,58009,65535,1193,157,187000,65535,7371,41772,58006,65535,
8840342518710,2866,47733,57872,65535,3482,36282,57940,65535,3480,47782,57926,65535,4915,43813,58030,65535,3481,43648,58007,65535,1193,157,187000,65535,7373,41800,58006,65535,
8840480476980,2866,43860,57870,65535,3480,36176,57940,65535,3482,47780,57924,65535,4915,43809,58038,65535,3482,43657,58007,65535,1193,157,187000,65535,7373,41776,58006,65535,
8840617547030,2867,45852,57870,65535,3480,36319,57938,65535,3480,47781,57924,65535,4913,43824,58038,65535,3481,43643,58011,65535,1193,155,187000,65535,7373,41783,58006,65535,
8840754613900,2867,45973,57872,65535,3482,33825,57938,65535,3480,47782,57923,65535,4913,43833,58034,65535,3481,43652,58011,65535,1193,157,187000,65535,7371,41785,58007,65535,
8840891747180,2867,45602,57872,65535,3480,36297,57940,65535,3480,47776,57923,65535,4915,43810,58028,65535,3482,43651,58011,65535,1193,161,200000,65535,7373,41776,58007,65535,
8841028828860,2867,45602,57872,65535,3482,36188,57940,65535,3480,47777,57923,65535,4915,43795,58028,65535,3481,43653,58011,65535,1193,159,200000,65535,7371,41782,58007,65535,
8841165921620,2867,45943,57868,65535,3482,36286,57940,65535,3480,47773,57923,65535,4915,43775,58034,65535,3481,43651,58009,65535,1193,157,187000,65535,7373,41781,58007,65535,
8841303029810,2867,46020,57868,65535,3480,33825,57940,65535,3480,47782,57915,65535,4915,43806,58034,65535,3481,43649,58009,65535,1192,161,187000,65535,7371,41776,58009,65535,
8841440111410,2867,47696,57874,65535,3480,36172,57940,65535,3482,47783,57915,65535,4915,43797,58038,65535,3482,43643,58011,65535,1193,152,187000,65535,7371,41788,58009,65535,
8841577141270,2867,45658,57874,65535,3482,36273,57940,65535,3480,47760,57926,65535,4913,43798,58038,65535,3482,43642,58011,65535,1192,162,200000,65535,7373,41781,58007,65535,
8841714244450,2866,45848,57870,65535,3480,34131,57940,65535,3480,47808,57934,65535,4913,43797,58034,65535,3481,43644,58015,65535,1193,157,187000,65535,7373,41777,58007,65535,
8841852365330,2866,45900,57870,65535,3480,36191,57941,65535,3482,47793,57934,65535,4915,43841,58034,65535,3482,43645,58015,65535,1193,155,187000,65535,7373,41777,58007,65535,
8841989481780,2867,45658,57866,65535,3482,36276,57941,65535,3482,47761,57924,65535,4915,43792,58036,65535,3481,43650,58002,65535,1192,155,187000,65535,7371,41787,58007,65535,
8842127758380,2866,43808,57866,65535,3482,36141,57943,65535,3482,47774,57924,65535,4913,43834,58036,65535,3481,43656,58006,65535,1192,158,187000,65535,7373,41782,58007,65535,
8842264861780,2867,45848,57870,65535,3482,36274,57943,65535,3482,47783,57926,65535,4915,43855,58032,65535,3482,43643,58006,65535,1193,153,187000,65535,7373,41792,58006,65535,
8842401961140,2867,43989,57870,65535,3480,36347,57945,65535,3482,47767,57926,65535,4913,43822,58034,65535,3482,43649,58013,65535,1192,156,187000,65535,7371,41794,58006,65535,
8842539085580,2867,39665,57874,65535,3482,36210,57947,65535,3480,47786,57923,65535,4913,43798,58034,65535,3482,43656,58013,65535,1192,157,187000,65535,7373,41786,58011,65535,
8842676199300,2867,45792,57874,65535,3482,36221,57947,65535,3482,47773,57923,65535,4915,43835,58038,65535,3481,43647,58009,65535,1193,154,187000,65535,7371,41788,58011,65535,
8842814177560,2866,47651,57874,65535,3482,36165,57941,65535,3480,47779,57924,65535,4913,43838,58038,65535,3482,43650,58009,65535,1193,157,187000,65535,7371,41798,58009,65535,
8842951277030,2866,45745,57874,65535,3482,33819,57941,65535,3480,47776,57924,65535,4915,43804,58040,65535,3482,43644,58007,65535,1192,156,187000,65535,7371,41791,58009,65535,
8843088430450,2866,45917,57874,65535,3480,36333,57943,65535,3479,47837,57919,65535,4913,43853,58040,65535,3482,43637,58007,65535,1193,156,187000,65535,7371,41780,58006,65535,
8843225666850,2866,45633,57874,65535,3482,33826,57943,65535,3480,47769,57919,65535,4913,43869,58034,65535,3482,43659,58009,65535,1193,159,200000,65535,7371,41777,58009,65535,
